user_id,created_at,hashtags,retweet_count,favorite_count,user_name,user_friends_count,user_followers_count,user_location,user_tweet_count,place,geo,happiness_index,tweets
14507917,11/14/17 22:03,[],0,4,Charles J. Orlando,25,4954,"Los Angeles, CA",17593,None,None,0,"I just heard Christmas carols in the store. It's mid-November, so I can't decide if I should get in the holiday spi‰Û_ https://t.co/0YbDisEArf"
19894417,11/14/17 22:01,[],0,0,Lucy #Mueller,2041,911,Los Angeles,9262,None,None,2,"it's truewherever you find love; it feels like Christmas https://t.co/CFJVRzLeuN"
262858235,11/14/17 22:00,[],0,62,Matt Leinart,397,60082,Manhattan Beach ,8510,None,None,0,Is it normal for kids to receive presents from Santa and their parents in Christmas? Just asking
104650279,11/14/17 22:00,[],2,4,KOST 103.5,1329,13611,"Los Angeles, CA",29046,None,None,0,Meet the KOST Street Team @smartfinal in Whittier TODAY for your chance to win tickets for our Private Holiday Part‰Û_ https://t.co/I8ZA9V4r0l
355646699,11/14/17 21:59,[],0,0,Corey Flynn,98,80,"Los Angeles, CA",446,None,None,0,What does everyone want for Christmas?
7.16E+17,11/14/17 21:57,"[u'Lyft', u'Market', u'Christmas']",0,0,M13 Company,186,87,"Los Angeles, CA",43,None,None,0,#Lyft Could Have One-Third of the U.S. Rideshare #Market by #Christmas: https://t.co/mgkVSmgtIH
141408459,11/14/17 21:57,[],0,1,Valerie Linares,703,809,Los Angeles,14490,None,None,0,Yo I‰Ûªm just ready to be in my pjs drinking abuelitas with a Christmas tree in the background watching Elf
337528496,11/14/17 21:56,[],0,1,Victor,166,348,"Reseda, Los Angeles",77987,None,None,2,I fucking love leslie man
39208605,11/14/17 21:55,[],0,0,aly,379,1046,"Los Angeles, CA",51772,None,None,1,always loved Christmas sweaters on men.
3021418400,11/14/17 21:53,"[u'bbloggers', u'fbloggers', u'lbloggers', u'budgeting']",2,0,Samantha,1296,1358,"Santa Monica, CA",3311,None,None,0,"Getting anxious about holiday spending?? There‰Ûªs a post for that _Ù_Å_Ù_ãhttps://t.co/CalCzEyhjt#bbloggers #fbloggers #lbloggers #budgeting"
2989276541,11/14/17 21:53,[],4,16,Madison Sinclair,1336,2334,"Los Angeles, CA",1572,None,None,0,"Daddy‰Ûªs Home 2 was so bad, I don‰Ûªt even want to see my own dad on Christmas anymore."
1250186930,11/14/17 21:53,[],1,2,Daaaaaaphhhhhh,256,52,,706,"Place(_api=<tweepy.api.API object at 0x1065b4b90>, country_code=u'US', url=u'https://api.twitter.com/1.1/geo/id/b0b79caecef59fb5.json', country=u'United States', place_type=u'city', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x1065b4b90>, type=u'Polygon', coordinates=[[[-118.37032, 34.1426298], [-118.2799703, 34.1426298], [-118.2799703, 34.2216898], [-118.37032, 34.2216898]]]), contained_within=[], full_name=u'Burbank, CA', attributes={}, id=u'b0b79caecef59fb5', name=u'Burbank')",None,0,Thank you @kost1035fm for the Christmas tunes! _Ù_ã_Ù_ã_Ù_ã
235452319,11/14/17 21:51,"[u'Christmas', u'cupcakes']",0,1,1CleverCupcake,2390,1777,Knee Deep in Cupcakes;),72943,"Place(_api=<tweepy.api.API object at 0x1065b4b90>, country_code=u'US', url=u'https://api.twitter.com/1.1/geo/id/3b77caf94bfc81fe.json', country=u'United States', place_type=u'city', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x1065b4b90>, type=u'Polygon', coordinates=[[[-118.668404, 33.704538], [-118.155409, 33.704538], [-118.155409, 34.337041], [-118.668404, 34.337041]]]), contained_within=[], full_name=u'Los Angeles, CA', attributes={}, id=u'3b77caf94bfc81fe', name=u'Los Angeles')",None,0,Never to early to talk #Christmas #cupcakes ! https://t.co/0sso4SsY6K
15225272,11/14/17 21:48,[],0,0,Jason Credo,622,245,"Los Angeles, CA",17193,None,None,-2,these Kohl's Christmas commercials are hysterical: Mom doesn't NEED a gift! She gets Kohl's Cash!!!!!! _Ù÷â
488130349,11/14/17 21:44,[],0,0,ChristmasGifts.com,87,627,"Los Angeles, CA",2174,None,None,0,The first Christmas in a new home can be a skimpy one. Help your loved ones out! Here are the best Christmas housew‰Û_ https://t.co/P1yC0hCBNh
1898404812,11/14/17 21:42,[u'themartcollective'],0,0,The Mart Collective,622,310,"Venice, Los Angeles",1860,"Place(_api=<tweepy.api.API object at 0x1065b4b90>, country_code=u'US', url=u'https://api.twitter.com/1.1/geo/id/3b77caf94bfc81fe.json', country=u'United States', place_type=u'city', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x1065b4b90>, type=u'Polygon', coordinates=[[[-118.668404, 33.704538], [-118.155409, 33.704538], [-118.155409, 34.337041], [-118.668404, 34.337041]]]), contained_within=[], full_name=u'Los Angeles, CA', attributes={}, id=u'3b77caf94bfc81fe', name=u'Los Angeles')","{u'type': u'Point', u'coordinates': [33.9973, -118.45885]}",0,The Christmas display this year is not one tree but a whole forest!  #themartcollective‰Û_ https://t.co/1t6TCYyhkm
15527097,11/14/17 21:41,[],0,0,ALaModePhoto,59,255,"Santa Monica, CA ",1523,None,None,0,You know you want one! Call now so that I can be your early Christmas‰Û_ https://t.co/K1Y0EfB0x3
426720854,11/14/17 21:40,[u'TisTheSeason'],7,231,Antje Utgaard,566,146846,"Los Angeles, CA",3506,"Place(_api=<tweepy.api.API object at 0x1065b4b90>, country_code=u'US', url=u'https://api.twitter.com/1.1/geo/id/3b77caf94bfc81fe.json', country=u'United States', place_type=u'city', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x1065b4b90>, type=u'Polygon', coordinates=[[[-118.668404, 33.704538], [-118.155409, 33.704538], [-118.155409, 34.337041], [-118.668404, 34.337041]]]), contained_within=[], full_name=u'Los Angeles, CA', attributes={}, id=u'3b77caf94bfc81fe', name=u'Los Angeles')",None,2,Started watching Christmas movies! ‰÷Ä•üè Makes me so happy! #TisTheSeason _Ù_ã
1465690916,11/14/17 21:40,[],0,0,Serving California,1953,2688,"Malibu, CA",5080,None,None,0,Prison psychologists share the signs of holiday depression and tools for coping. &gt;&gt; https://t.co/Go04B0k7TX
408848616,11/14/17 21:38,[],0,0,Eloise Geronime,1984,2969,Los Angeles. CA,4536,None,None,0,While watching Christmas movies.. _ÙÔÎ https://t.co/QW7Yz3XnOr‰Û_ https://t.co/8ii0B0wF5h
45932195,11/14/17 21:36,[],2,5,ladybird,413,562,Los Angeles,9908,None,None,0,All I want for Christmas is vine!!!
1470604586,11/14/17 21:35,"[u'decor', u'DIY']",1,0,Chris Dritz,558,381,"Thousand Oaks, CA",1296,None,None,0,The holidays are right around the corner! Check out these fun mantel #decor ideas.  https://t.co/p9TGoxKZHc #DIY
23149578,11/14/17 21:33,[],0,0,Richard Haberkern,1937,54727,"Los Angeles, CA",202580,None,None,0,Step back in time! Age-defying Kylie Minogue shows off youthful looks as she turns on Christmas lights https://t.co/atNwg8KksZ
2851026646,11/14/17 21:32,[],0,0,Heavy Metal Head,1068,319,"Los Angeles, CA",726,None,None,1,@fluffyguy @STAPLESCenter I‰Ûªm still saving up for the ticket lol that‰Ûªs probably gonna be my Christmas present to g‰Û_ https://t.co/PRQAf8pFVl
134558262,11/14/17 21:32,[u'TurnonXtmas'],0,0,Edith Villanueva,246,43,"Los Angeles, CA",1492,None,None,1,Christmas is coming! @FerreroRocherIT #TurnonXtmas _Ù_Å_Ù_É_Ùè__Ù_ã‰÷Ä•üè https://t.co/d4GQ34Wb9a
1453228080,11/14/17 21:31,[],0,4,Dargiving Was The Scientist,804,1002,Somewhere in Los Angeles,49603,None,None,0,The Michael Shannon fake Bigfoot Christmas movie is real and strong and it is my friend. https://t.co/ZfgTt6PpBe
442414239,11/14/17 21:30,[],0,2,mel,814,204,Los Angeles,11018,None,None,2,I'm planning a bday/Christmas present for my dad that's realllllllly nice IMO and I know it's something he won't forget and I'm excited
2898726602,11/14/17 21:28,[],0,5,MunchkintheTeddyBear,79,1116,"Los Angeles, CA",1326,None,None,0,"The holidays are coming, start your shopping early! Get some ornaments for yourself and gifts for family and friend‰Û_ https://t.co/2OaOS2RFsG"
8.29E+17,11/14/17 21:28,[],0,3,A N A S T A S I A,626,749,"Los Angeles, CA",12979,None,None,0,Nsync Christmas Album on repeat
15591225,11/14/17 21:27,[u'Dermot'],5,7,Pam Slay,2153,5702,Los Angeles,39891,None,None,0,"""The Christmas Train"" Is Going to Be Hallmark's Best Holiday Movie Ever https://t.co/g2zcEWL80A via hey @goodhousemag #Dermot says hello!!"
458530880,11/14/17 21:22,[],0,0,Nia Elisabeth James,284,224,"Los Angeles, CA",198,None,None,0,@jill1ben wouldn‰Ûªt be Christmas without you‰Ûªre face all over the tv
7.32E+17,11/14/17 21:20,[],0,1,jAY,182,37,"Culver City, CA",436,None,None,1,What to get the 2 best women in my life for Christmas if they‰Ûªre already the best? _Ù_ê_Ù_Ó_Ù_Ó_Ù_Ó Christmas gift ideas please...
25282419,11/14/17 21:17,[],0,2,Stuart Ross,839,480,"Los Angeles, CA",33386,None,None,0,@SPRinNYC @AileenRey Leaving off Pho is such a personal attack on me and I'm not going to stand for it. I'll stay in LA for Christmas.
489803351,11/14/17 21:16,[],0,7,MAMI,1074,3223,"Los Angeles, CA",77330,"Place(_api=<tweepy.api.API object at 0x1065b4b90>, country_code=u'US', url=u'https://api.twitter.com/1.1/geo/id/3b77caf94bfc81fe.json', country=u'United States', place_type=u'city', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x1065b4b90>, type=u'Polygon', coordinates=[[[-118.668404, 33.704538], [-118.155409, 33.704538], [-118.155409, 34.337041], [-118.668404, 34.337041]]]), contained_within=[], full_name=u'Los Angeles, CA', attributes={}, id=u'3b77caf94bfc81fe', name=u'Los Angeles')",None,0,Look like I‰Ûªm be in Texas before Christmas _Ù÷ç_Ù÷ç
188095358,11/14/17 21:14,[],0,1,her,272,544,"Los Angeles, CA",30019,None,None,1,"hey @usbank, they are already playing ‰ÛÏall I want for Christmas is you‰Ûù in here &amp; it‰Ûªs making me very uncomfortable. please advise"
193956013,11/14/17 21:14,[],0,4,Mike Wass,507,4852,Los Angeles,71617,None,None,-1,Lambs are so territorial about Christmas! The gays at WeWork were talking about xmas songs and I said I liked Gwen'‰Û_ https://t.co/h0wpL5Dcnz
1976538260,11/14/17 21:14,[],0,0,Tim Malstead,144,76,Los Angeles,401,None,None,0,Crack the Code! @ A Christmas Story House https://t.co/KpywgEalrz
72893534,11/14/17 21:13,[],0,0,Lauri Jon Caravella,131,95,"Studio City, CA",2820,None,None,0,Merry Hamilton Christmas Hamilton Pop Card by LauriJon‰ã¢ Studio https://t.co/rA0PImm5xN via @Etsy
1976538260,11/14/17 21:13,[],0,0,Tim Malstead,144,76,Los Angeles,401,None,None,1,Ready for dinner! Hope no dogs show up... @ A Christmas Story House https://t.co/Nl3zqXYcVa
307022914,11/14/17 21:12,[],0,8,kelebo,255,1011,"Hawthorne, CA ",40285,None,None,0,Cartoon Network better show Billy and Mandy saves Christmas repeatedly throughout December
1976538260,11/14/17 21:12,[],0,0,Tim Malstead,144,76,Los Angeles,401,None,None,0,mrscassiejones23 recieved a major award today. @ A Christmas Story House https://t.co/4nyA7Mh4zs
1976538260,11/14/17 21:10,[],0,0,Tim Malstead,144,76,Los Angeles,401,None,None,0,#_Ù÷ä @ A Christmas Story House https://t.co/c3DuTtKHa5
25862453,11/14/17 21:09,[],0,1,KatieTwoHands,717,784,Los Angeles,4617,None,None,1,@HelloCullen The actual best Christmas movie: https://t.co/7vy9qlrFA7
21328006,11/14/17 21:09,[],1,2,David Lazarus,1103,12084,"Los Angeles, CA",62386,None,None,-1,"Coming up on @KTLA: A Wonder Woman sword is on this year's list of worst toys for Christmas. Plus, who's up for diet wine?"
350745799,11/14/17 21:08,[],0,0,Professor Finesser,864,1547,"Los Angeles, CA",19714,None,None,-1,@GoatCoastt &amp; I‰Ûªll write a letter to Santa not to get you anything for Christmas :/
9.30E+17,11/14/17 21:08,[],0,0,Christian Alexander,127,11,"Hollywood, Los Angeles",13,None,None,1,Christmas in la is the most beautiful thing I've ever seen https://t.co/qVfcDe2bor
1654781041,11/14/17 21:07,[],0,0,BrittneyAnn,648,628,"Los Angeles, CA",107680,None,None,0,I•üè went to buy my girls Christmas present already tbh it‰Ûªs hard to find the size and _ÙªÎ_Ùè_saw 2 size 5 in long sleeves- auntie love !
481405961,11/14/17 21:06,[],0,2,Working Class Punx,368,315,"Los Angeles, CA",453,None,None,0,"Come and get‰Ûªem! Punk rock Christmas stockings now available https://t.co/HJX06dbXKY _Ù_ã_ÙÕÛ_Ù¥á_Ù___Ù_à_Ù___ÙèÈ‰Ûç‰ªâ•üè_Ù_ã 72 designs to ch‰Û_ https://t.co/gkTlxefEsA"
394331949,11/14/17 21:05,[],0,1,DafnaDOOM!,1462,4548,Los Angeles,24691,None,None,2,Carol is my favorite Christmas movie as it is.
394331949,11/14/17 21:05,[],0,3,DafnaDOOM!,1462,4548,Los Angeles,24691,None,None,0,"I read it as muppet christmas Carol, like, a muppet christmas-themed Carol parody and was still like ""Yeah, I'd be down."""
1225979317,11/14/17 21:03,[],0,2,"The Life and Opinions of Harry Eskin, Gentleman",770,573,"Los Angeles, CA",22420,None,None,-1,@MrPaulDuane @Nicole_Cliffe @katelevann I am very much not in favor of the recutting of the Muppet films (or re-rec‰Û_ https://t.co/24pYAIaCcd
219682445,11/14/17 21:01,[],0,0,HelloGiggles.com,9036,176937,"Los Angeles, CA",96422,None,None,0,"Amazon‰Ûªs new Christmas ad revealed the truth about Santa, and Twitter is not happy https://t.co/TkmVXeqN9y https://t.co/Susc7EOlHh"
337528496,11/14/17 21:01,[],0,0,Victor,166,348,"Reseda, Los Angeles",77987,None,None,1,Gay
337528496,11/14/17 21:01,[],0,0,Victor,166,348,"Reseda, Los Angeles",77987,None,None,0,Pikachu is officially fay
25862453,11/14/17 21:00,[],0,3,KatieTwoHands,717,784,Los Angeles,4617,None,None,1,@HelloCullen But how will I know how clever someone is unless they tell me Die Hard is their favorite Christmas mov‰Û_ https://t.co/PT8vMBZyZg
219466912,11/14/17 20:59,[],0,1,Odeon Records,173,222,"Los Angeles, CA",211,None,None,0,NEW Christmas album by pianist Howard Lopez. Great addition to your instrumental Christmas playlist. Available on... https://t.co/IuE9X3rklz
3002506504,11/14/17 20:59,[],0,2,Thomas Keal,36,5994,"FL, NYC, LA",2428,"Place(_api=<tweepy.api.API object at 0x1065b4b90>, country_code=u'US', url=u'https://api.twitter.com/1.1/geo/id/3b77caf94bfc81fe.json', country=u'United States', place_type=u'city', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x1065b4b90>, type=u'Polygon', coordinates=[[[-118.668404, 33.704538], [-118.155409, 33.704538], [-118.155409, 34.337041], [-118.668404, 34.337041]]]), contained_within=[], full_name=u'Los Angeles, CA', attributes={}, id=u'3b77caf94bfc81fe', name=u'Los Angeles')","{u'type': u'Point', u'coordinates': [34.10226, -118.32482]}",2,"So excited for the holidays this year, who are you spending thanks giving and Christmas with?! @‰Û_ https://t.co/IUxWoI4k1U"
314798833,11/14/17 20:56,[],0,2,Otherppl Podcast,4106,7244,Los Angeles,31980,None,None,2,It's impossible for me to accurately convey in words how much Christmas music grates on me
19751038,11/14/17 20:55,[],0,7,Nando,3249,10517,"Los Angeles, CA",41352,None,None,1,This is the greatest Christmas song ever recorded  https://t.co/YdIY8iz8SU
201444761,11/14/17 20:55,[],0,1,Lauren Okie,1855,583,"Santa Monica, CA",35165,None,None,0,@iamcaseface Can we go explore the Christmas sets
1429086816,11/14/17 20:54,[],0,0,Ceaser,464,5897,LA,32926,None,None,0,I HOPE THE DWT MOVIE DROPS ON OR BEFORE CHRISTMAS
635951033,11/14/17 20:53,"[u'Christmas', u'Hanukkah', u'toydrive', u'LA']",1,2,Jill Zwarensteyn,528,781,"Los Angeles, CA",5249,None,None,1,Comedy show for a good cause! Let's get toys to kids in need this holiday season. #Christmas #Hanukkah #toydrive #LA https://t.co/QfKZey9nvJ
8.40E+17,11/14/17 20:53,[],0,0,Impact24 PR,562,394,"West Hollywood, CA",1567,None,None,0,"Why are Mikesell's potato chips in @GravitasVOD' ""Mercy Christmas (@mercy_christmas)?""https://t.co/rC8Kq9NpPG via @daytondotcom"
1478274474,11/14/17 20:51,[],0,11,mel,685,2649,Los Angeles,17774,"Place(_api=<tweepy.api.API object at 0x1065b4b90>, country_code=u'US', url=u'https://api.twitter.com/1.1/geo/id/3b77caf94bfc81fe.json', country=u'United States', place_type=u'city', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x1065b4b90>, type=u'Polygon', coordinates=[[[-118.668404, 33.704538], [-118.155409, 33.704538], [-118.155409, 34.337041], [-118.668404, 34.337041]]]), contained_within=[], full_name=u'Los Angeles, CA', attributes={}, id=u'3b77caf94bfc81fe', name=u'Los Angeles')",None,0,so far all I can think of that I want for christmas is a large supply of annie‰Ûªs organic burritos and a new hitachi‰Û_ https://t.co/6ZvqZleoD0
82500935,11/14/17 20:51,[],0,0,diana ajih,2,54,"Los Angeles, CA",1396,None,None,1,One of my favorite moments during the holiday season is serving baked homemade cookies for friends and family on Chr https://t.co/lYaPBJpybm
880696435,11/14/17 20:50,[],287,935,icy,741,39038,"Los Angeles, CA",79663,None,None,1,when I say I want a white Christmas I mean I want his nut all over me
95986139,11/14/17 20:48,[],2,5,Frontier Records,89,613,Sun Valley CA ,923,None,None,1,Just got in a fresh batch of Christian Death OTOP t-shirts! Available in S thru XXL. The war on Christmas starts... https://t.co/B8gBZklelF
23342822,11/14/17 20:47,"[u'dogmom', u'christmas', u'santa']",0,0,Tabatha Roy,255,178,Los Angeles,5854,"Place(_api=<tweepy.api.API object at 0x1065b4b90>, country_code=u'US', url=u'https://api.twitter.com/1.1/geo/id/3b77caf94bfc81fe.json', country=u'United States', place_type=u'city', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x1065b4b90>, type=u'Polygon', coordinates=[[[-118.668404, 33.704538], [-118.155409, 33.704538], [-118.155409, 34.337041], [-118.668404, 34.337041]]]), contained_within=[], full_name=u'Los Angeles, CA', attributes={}, id=u'3b77caf94bfc81fe', name=u'Los Angeles')","{u'type': u'Point', u'coordinates': [34.10284876, -118.33683193]}",0,Lulu is so ready for the Holidays and is already BFF‰Ûªs with Santa #dogmom #christmas #santa‰Û_ https://t.co/znr8LhSFhT
44043497,11/14/17 20:46,[],1,21,Dan Hopper,657,9912,"Los Angeles, CA",14276,None,None,-2,[Sees Christmas decorations up slightly early] What the fuck is this shit?? Fuck you. I'm tweeting about this
1225979317,11/14/17 20:46,[],0,0,"The Life and Opinions of Harry Eskin, Gentleman",770,573,"Los Angeles, CA",22420,None,None,0,"_Ù_µ WELL I WISH IT COULD BE CHRISTMAS EVERYDAY _Ù_µ_Ù_µ WHEN THE KIDS START SINGING AND THE BAND BEGINS TO PLAY _Ù_µ https://t.co/UiUGaWhavc"
8.22E+17,11/14/17 20:45,[],0,0,Jewelry Steals,173,97,"Los Angeles, CA",1758,None,None,0,"US $1.48 Get Jewelry At Wholesale Prices! FREE Shipping Worldwide ... https://t.co/Vsahu012TT https://t.co/UswdccQ6FG"
1225979317,11/14/17 20:44,[],0,0,"The Life and Opinions of Harry Eskin, Gentleman",770,573,"Los Angeles, CA",22420,None,None,0,"@Nicole_Cliffe An album in which each track is Wizzard's ""I Wish It Could Be Christmas Everyday"""
14761583,11/14/17 20:42,[],0,0,AllAccess.com,5423,27976,"Malibu, CA",24001,None,None,0,WMJX (Magic 106.7)/Boston Going All-Christmas On Friday @allaccess https://t.co/lNpkx66lfi
7.26E+17,11/14/17 20:42,[],0,0,Ritz Jewelers L.A.,22,28,"625 S. Hill St. Ste101 L.A.,CA",523,"Place(_api=<tweepy.api.API object at 0x1065b4b90>, country_code=u'US', url=u'https://api.twitter.com/1.1/geo/id/3b77caf94bfc81fe.json', country=u'United States', place_type=u'city', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x1065b4b90>, type=u'Polygon', coordinates=[[[-118.668404, 33.704538], [-118.155409, 33.704538], [-118.155409, 34.337041], [-118.668404, 34.337041]]]), contained_within=[], full_name=u'Los Angeles, CA', attributes={}, id=u'3b77caf94bfc81fe', name=u'Los Angeles')",None,1,Here is a video of the ‰ÛÏCrossOver‰Ûù Ring we Posted Last Week. Such a Beautiful Piece and the Photo Did not do it Jus‰Û_ https://t.co/ttV0rWgRaP
950434514,11/14/17 20:42,[],0,0,Soybaby,331,253,"Los Angeles, CA",4732,None,None,1,I‰Ûªm a serious ass Christmas shopper . Watch out
17526930,11/14/17 20:41,"[u'Christmas', u'Thanksgiving']",0,0,Marc Malkin,1201,78354,Los Angeles,35983,None,None,0,Please vote! Should @fabianfuentes28 and I put up our #Christmas tree in time for our big #Thanksgiving dinner?
15757328,11/14/17 20:40,"[u'Holiday', u'Lingerie', u'Freeshipping']",0,0,Musotica,2403,2864,Los Angeles,6034,None,None,0,"Sexy Nutcracker Christmas Costume #Holiday #Lingerie #Freeshipping$112.00‰__ https://t.co/KABybizWQ6 https://t.co/exhq6Ef1Z8"
4108690813,11/14/17 20:38,"[u'listen', u'music']",12,10,Lola Rhodes,596,1473,"Los Angeles, CA",6423,None,None,1,New Christmas song out on Thursday! #listen #music ‰ùã•üè_Ù___Ù___ÙèÈ https://t.co/SkoIvjzyae
166473607,11/14/17 20:37,[u'dailycry'],0,0,Amber Jene,287,1015,Los Angeles,2283,None,None,0,#dailycry Cried bc I•üè allowed myself to listen to ‰ÛÏIt‰Ûªs Beginning to Look a Lot Like Christmas‰Ûù even though it‰Ûªs ‰ÛÏw‰Û_ https://t.co/6X6OOTpfwj
19771382,11/14/17 20:32,[],0,4,Joe Flint,1246,17293,Los Angeles,38909,None,None,0,Hallmark's Countdown to Christmas so successful they are starting 2018 countdown on January 2.
45406850,11/14/17 20:29,[],4,70,Top Tier Waifu,1651,117776,LA,49363,None,None,0,"L: What's your favorite Christmas song?M: Oh, maybe O Tannenbaum or O Come, O Come EmmanuelL: Oh. Mine's I Want A‰Û_ https://t.co/OFDec1fzUq"
388542039,11/14/17 20:28,[],4,29,The Ukulele Teacher,907,12126,"Los Angeles, CA",6908,"Place(_api=<tweepy.api.API object at 0x1065b4b90>, country_code=u'US', url=u'https://api.twitter.com/1.1/geo/id/3b77caf94bfc81fe.json', country=u'United States', place_type=u'city', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x1065b4b90>, type=u'Polygon', coordinates=[[[-118.668404, 33.704538], [-118.155409, 33.704538], [-118.155409, 34.337041], [-118.668404, 34.337041]]]), contained_within=[], full_name=u'Los Angeles, CA', attributes={}, id=u'3b77caf94bfc81fe', name=u'Los Angeles')",None,0,Here's a little snippet of my @RATM Rage Against The Machine cover from Christmas 2014. It didn't do great on YouTu‰Û_ https://t.co/NLCxdloEg9
2998512200,11/14/17 20:27,[],0,1,Ethan,232,128,"Los Angeles, CA",1640,None,None,-1,"tbh i cant stand christmas music, it never changes"
3292119699,11/14/17 20:27,[],2,12,Trace Masters,242,448,"West Hollywood, CA",1011,None,None,0,December 9th on @lifetimetv CHRISTMAS IN MISSISSIPPI ‰Û¢ https://t.co/kYjNdlNxhz
110885762,11/14/17 20:25,[],1,0,Catherine Lewis,4255,20387,Los Angeles,148402,None,None,0,15 Fabulous Christmas Party Ideas That Take Your Family Gathering to Whole New Levels of Fun https://t.co/8pOvUxzECG via @OurFamilyWorld
402387691,11/14/17 20:23,[],0,0,You Need Debt Relief,172,2193,"Los Angeles, CA.",2407,None,None,0,4 Popular Ways To Save On Christmas Spending https://t.co/EREVeLYTN2
172002081,11/14/17 20:23,[],0,0,Liberty House,11,9,Los Angeles,419,None,None,0,Merry Christmas from the ladies of Liberty House&lt;3
25994915,11/14/17 20:23,[u'AllAboutTheMoney'],0,0,Steve Moulton,1384,1308,"North Hollywood, CA",9050,None,None,0,Walter is servin‰Ûª it up in his Christmas tie. #AllAboutTheMoney is STREAMING NOW!!!‰Û_ https://t.co/DvKfYS8iZT
9.16E+17,11/14/17 20:22,[],1,1,Todricks1stGroupie,54,20,"Los Angeles, CA",189,None,None,1,@NemoFlip5 Christmas!!!
15676578,11/14/17 20:21,[u'ExtraTV'],73,162,ExtraTV,30669,316579,Los Angeles,58385,None,None,0,"Tonight on #ExtraTV: @GwenStefani is dishing on her Christmas album, including her duet with BF @blakeshelton! https://t.co/box9wrQNvF"
148005889,11/14/17 20:20,[],0,1,Kevin Malarkey,175,585,"Los Angeles, CA",1918,None,None,1,@cadlymack Skipping Christmas! I read it every year.
15641791,11/14/17 20:18,[],0,11,The Night Stalker,425,7266,"Los Angeles, CA",20929,None,None,0,"If you had told me when I was 7 years old that I would eventually hope people give me socks for Christmas, I‰Ûªd think you were insane."
32794400,11/14/17 20:18,[],0,0,Jamie Frier,43,101,"Redondo Beach, CA",1719,None,None,0,Check out this new painting that I uploaded to https://t.co/xJGZF6Efnp! https://t.co/fSEA8kOCOM
32794400,11/14/17 20:18,[],0,0,Jamie Frier,43,101,"Redondo Beach, CA",1719,None,None,0,"New artwork for sale! - ""Christmas Weinmaraner"" - https://t.co/fSEA8kx1Xe @fineartamerica https://t.co/yDxbkD3wtD"
389153189,11/14/17 20:16,[],0,1,Josh Pacheco,446,4830,"Los Angeles, California",21952,None,None,1,"My daughter wants Nerf Guns for Christmas, and I'm like hell yeah, dad's getting one too! https://t.co/iFq1kppyaG"
8.72E+17,11/14/17 20:16,[],0,5,Cantrip Candles,333,387,"Los Angeles, CA",714,None,None,1,"@GilTheVlogsmith It's true Gil, we all have a Christmas crush on you _Ù÷__Ù_Å_Ù_ã"
287909254,11/14/17 20:15,[],0,0,Sliim,288,711,"Los Angeles, CA",125197,None,None,1,buying matching Christmas outfits for my baby and me. Por que soy cursi lol
17852343,11/14/17 20:14,[],2,9,Yahoo Entertainment,1274,668647,New York and LA,46422,None,None,1,Video premiere: @KelliePickler and @PhilVassar team up for Christmas 'Naughty List' https://t.co/oFiLm4UHbF (via‰Û_ https://t.co/mVGZBx26QL
17497458,11/14/17 20:13,[],0,0,Jordan Laesch,402,385,"Los Angeles, CA",1773,None,None,0,A Charlie Brown Christmas - Christmas Time is Here Song https://t.co/7VKJVJ0qmA via @YouTube
2351136530,11/14/17 20:13,[],1,27,Brooke Houts,281,4959,"Los Angeles, CA",4592,None,None,1,"Good morning babes, I'm eating breakfast and listening to Michael BublÌ© Christmas _Ù_É_ÙèÈ_Ù_ãand you know what you should d‰Û_ https://t.co/XdJTu4JMti"
30269208,11/14/17 20:13,[],0,0,Mel Doff-Legget,920,331,"Los Angeles, CA",16346,None,None,1,@ColleenB123 'cuz You! Merry Christmas days Queen! _ÙÕã_Ù_ã https://t.co/EnzWtviprv
4811285264,11/14/17 20:13,"[u'geek', u'Christmas', u'ThorRagnarok', u'JusticeLeague']",1,1,The Story Geeks,391,147,"Los Angeles, CA",1843,None,None,0,"Which #geek films are you looking forward to this #Christmas?https://t.co/ojXNlPcijA#ThorRagnarok #JusticeLeague‰Û_ https://t.co/FtQCTrPm8w"
27551085,11/14/17 20:12,[],0,1,Daniel Dudley,599,4142,"Los Angeles, CA",87006,None,None,0,"@LittleDebbie yeah, that‰Ûªs why I need ALL the Christmas Tree cakes."
22704182,11/14/17 20:11,[],0,0,m i k e y,1361,1270,"Los Angeles, CA",71792,None,None,1,Kylie Minogue looks sexy as she switches on Christmas lights https://t.co/EQIzHsrext
7.54E+17,11/14/17 20:10,[],0,0,Jose Quintero,215,226,"Los Angeles, CA",1268,None,None,1,@StellRvision No!!! I wish It was Christmas for all fall! Season!
9.28E+17,11/14/17 20:10,[u'Blasted'],0,0,jacksfilms,644,52,LA,81,None,None,-1,Writing is for nerds. Christmas is for nerds. Jingles are for nerds. #Blasted
