user_id,created_at,hashtags,retweet_count,favorite_count,user_name,user_friends_count,user_followers_count,user_location,user_tweet_count,place,geo,happiness_index,tweets
118973025,2017/11/17 0:37,[],0,0,KaHeem Abdul-Jabong,155,243,"Burbank, CA",19046,"Place(_api=<tweepy.api.API object at 0x0000000007DAA908>, id='3b77caf94bfc81fe', url='https://api.twitter.com/1.1/geo/id/3b77caf94bfc81fe.json', place_type='city', name='Los Angeles', full_name='Los Angeles, CA', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x0000000007DAA908>, type='Polygon', coordinates=[[[-118.668404, 33.704538], [-118.155409, 33.704538], [-118.155409, 34.337041], [-118.668404, 34.337041]]]), attributes={})",None,1,"b""Got three birthday wishes in GIF format today from my mother and father... and who said old people couldn't use this shit properly?"""
424857366,2017/11/17 0:36,[],0,1,Brandon Hoang,909,1163,"Los Angeles, CA",8691,None,None,2,"b""@AlyssaJennette Hey -- hey Alyssa. It's your birthday today and you know what You're pretty neat. Gift is coming yo\xe2\x80\xa6 https://t.co/aymbWzGcCS"""
634349465,2017/11/17 0:35,[],0,1,Macknificent Lo.,749,1433,,46923,"Place(_api=<tweepy.api.API object at 0x0000000007DAA908>, id='a75bc1fb166cd594', url='https://api.twitter.com/1.1/geo/id/a75bc1fb166cd594.json', place_type='city', name='Culver City', full_name='Culver City, CA', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x0000000007DAA908>, type='Polygon', coordinates=[[[-118.4484512, 33.976882], [-118.369529, 33.976882], [-118.369529, 34.035143], [-118.4484512, 34.035143]]]), attributes={})",None,1,b'@iamcdjxiv happy birthday Davenport\xf0\x9f\x99\x8c\xf0\x9f\x8f\xbe'
209240573,2017/11/17 0:35,[],0,0,raulcaprice,3736,2509,Studio City Ca,50870,None,None,1,"b'\xe2\x80\x9c@JoseKellyFans: Happy Birthday to our favourite star, @JoselineKellyx \xf0\x9f\x98\x98\xf0\x9f\x98\x98\xf0\x9f\x98\x98 https://t.co/0QHCQgEWJk\xe2\x80\x9d U SHOULD HAVE 100K BY NEXT BIRTHDAY \xf0\x9f\x98\x84\xf0\x9f\x98\x98\xe2\x9c\x94'"
247598139,2017/11/17 0:33,[],0,7,Amber Michaels XXX,946,11006,"Los Angeles, CA",12298,None,None,2,b'Wow thank you for all the early birthday wishes for tomorrow.  Lots of cards and surprise gifts.  Love you all.  To\xe2\x80\xa6 https://t.co/i3xZ12evUo'
28142038,2017/11/17 0:32,[],0,1,tess,647,659,"Los Angeles, CA",2261,None,None,-1,b'holy heck i am honored to share my birthday with this man https://t.co/Z6pY5iJHeg'
629043113,2017/11/17 0:31,[],0,0,Tony,156,242,"Los Angeles, CA",19002,None,None,1,"b'@drxwellls Thanks my g dude, I\xe2\x80\x99m down to dtf as a birthday present no homo doe.... jk I\xe2\x80\x99m gay'"
286042140,2017/11/17 0:31,[],0,2,Denzel,380,399,"Los Angeles, CA",8724,None,None,1,b'Happy birthday Shigeru Miyamoto an absolute legend'
119476530,2017/11/17 0:30,[],1,2,Megan Nicole,3340,515002,LA,17990,None,None,1,b'@mysunshinemegan Happy happy birthday!!'
384679841,2017/11/17 0:29,"['MGMGRAND', 'DJSTEVEAOKI', 'LasVegas', 'FUNFUNFUN']",0,0,Sharpiebox Arts,41,89,Los Angeles,303,None,None,1,"b""Celebrating Steve Aoki's Birthday Bash TONIGHT at @HakkasanLV #MGMGRAND #DJSTEVEAOKI #LasVegas #FUNFUNFUN"""
553139074,2017/11/17 0:29,[],0,11,christina,144,380,"Los Angeles, CA",13746,None,None,2,"b""My gf let me open my birthday presents early and wow she's the best I love her https://t.co/bemSDNETSK"""
42361227,2017/11/17 0:29,[],0,0,Heather Jones,386,60,"Los Angeles, CA",135,None,None,0,b'As I come upon my 46th birthday my doctor asked me what I hoped to work on in the coming year.\xe2\x80\xa6 https://t.co/bUX3unk4KF'
8.05E+17,2017/11/17 0:27,[],0,0,Kimberly,763,225,"Los Angeles, CA",1520,None,None,1,b'For my birthday I want to meet all my favorite youtubers which are @veronicamerrell and @VanessaMerrell and all the\xe2\x80\xa6 https://t.co/UpFnoddK8G'
360886399,2017/11/17 0:26,[],0,0,ms. LA,659,4082,"Los Angeles, CA",59378,None,None,1,b'Wait I love when it rains on my birthday cause that\xe2\x80\x99s how it was when I was born and that\xe2\x80\x99s why I got my name \xf0\x9f\x98\x82 but\xe2\x80\xa6 https://t.co/G4u1aZEajH'
8.49E+17,2017/11/17 0:26,[],0,1,psrc12x,16,4,"Los Angeles, CA",16,None,None,2,b'@bts_bighit It\xe2\x80\x99s my birthday today and you guys are where I live. LA  i love \xe2\x9d\xa4\xef\xb8\x8f you guys \xf0\x9f\x92\x95\xf0\x9f\x92\x95\xf0\x9f\x92\x95'
3421405452,2017/11/17 0:26,[],0,0,I.,322,350,"Los Angeles, CA",1025,None,None,2,"b'Happy birthday big homie! Enjoy your night , ill see ya soon \xf0\x9f\x92\xaf\xf0\x9f\xa4\x98\xf0\x9f\x8f\xbc @K3vinAvalos4'"
28142038,2017/11/17 0:25,[],0,0,tess,647,659,"Los Angeles, CA",2261,None,None,-1,b'@FelloWyatt he and i have the same birthday holy HECK'
7.22E+17,2017/11/17 0:24,['TeamYel'],2,1,@teamyel,2590,1498,"Los Angeles, CA",1657,None,None,1,b'HAPPY BIRTHDAY YEEELLLLLL!!!\xf0\x9f\x98\x98 #TeamYel all Fuckin day\xf0\x9f\x92\x9b\xf0\x9f\x92\x9b https://t.co/2Z5Txxd1pP'
8.04E+17,2017/11/17 0:24,[],0,1,Ian Miller,2337,818,"North Hollywood, Los Angeles",4765,None,None,0,"b""@AndrewChamings I have the same reaction when I have to go to my kid's friends birthday parties and they aren't serving alcohol."""
336273997,2017/11/17 0:21,[],0,2,Marco DelVecchio,62,975,Los Angeles,9435,"Place(_api=<tweepy.api.API object at 0x0000000007DAA908>, id='3b77caf94bfc81fe', url='https://api.twitter.com/1.1/geo/id/3b77caf94bfc81fe.json', place_type='city', name='Los Angeles', full_name='Los Angeles, CA', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x0000000007DAA908>, type='Polygon', coordinates=[[[-118.668404, 33.704538], [-118.155409, 33.704538], [-118.155409, 34.337041], [-118.668404, 34.337041]]]), attributes={})","{'type': 'Point', 'coordinates': [34.0522, -118.243]}",1,b'Allow me to introduce to you all the BIRTHDAY BOY and one of my best friends\xe2\x80\xa6 https://t.co/EW21mgHqKD'
7729542,2017/11/17 0:18,[],0,2,bentoboxx,3805,3598,"Hollywood, CA.",38857,"Place(_api=<tweepy.api.API object at 0x0000000007DAA908>, id='3b77caf94bfc81fe', url='https://api.twitter.com/1.1/geo/id/3b77caf94bfc81fe.json', place_type='city', name='Los Angeles', full_name='Los Angeles, CA', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x0000000007DAA908>, type='Polygon', coordinates=[[[-118.668404, 33.704538], [-118.155409, 33.704538], [-118.155409, 34.337041], [-118.668404, 34.337041]]]), attributes={})","{'type': 'Point', 'coordinates': [34.13767425, -118.35439145]}",2,b'The amazing @shawnabenson and @TheJulieBenson gave me an amazing birthday present that lasts all\xe2\x80\xa6 https://t.co/OWn5yoVb0n'
41469782,2017/11/17 0:17,[],1,5,Crystal Chappell,600,56132,Los Angeles,99850,None,None,1,b'Happy Birthday to Lauren! https://t.co/C1bcfblcBT'
607494477,2017/11/17 0:16,['ILoveYou'],0,0,Jose Cano,576,123,,8937,"Place(_api=<tweepy.api.API object at 0x0000000007DAA908>, id='3b77caf94bfc81fe', url='https://api.twitter.com/1.1/geo/id/3b77caf94bfc81fe.json', place_type='city', name='Los Angeles', full_name='Los Angeles, CA', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x0000000007DAA908>, type='Polygon', coordinates=[[[-118.668404, 33.704538], [-118.155409, 33.704538], [-118.155409, 34.337041], [-118.668404, 34.337041]]]), attributes={})",None,2,b'@GooseIsland Right on time for my birthday! #ILoveYou \xf0\x9f\x98\x8d\xf0\x9f\x98\x82'
24490456,2017/11/17 0:15,[],1,1,Leigh Bardugo,684,74038,Los Angeles,81130,None,None,1,b'@litramirez Happy Birthday!! \xf0\x9f\x92\x9c\xf0\x9f\x92\x9c'
227161762,2017/11/17 0:12,[],1,1,ben,1067,1237,"Los Angeles, CA",21661,None,None,2,b'@sophiaegreen @hanfaaa Happy birthday Sophie!!! \xf0\x9f\x92\x95\xf0\x9f\x8c\xb8\xf0\x9f\x8e\x88'
288378863,2017/11/17 0:11,"['Chip', 'Shmoop', 'TeamClasse']",42,222,Erin Krakow,270,53322,LA,10014,None,None,1,b'Wait for it... \nHappy Birthday @RealEvaBourne!\n#Chip #Shmoop #TeamClasse\n@ArenBuchholz https://t.co/UzBtQnKj47'
63471257,2017/11/17 0:09,[],1,7,Joseph,340,184,"Los Angeles, CA",13318,"Place(_api=<tweepy.api.API object at 0x0000000007DAA908>, id='1100db27cd9d364c', url='https://api.twitter.com/1.1/geo/id/1100db27cd9d364c.json', place_type='city', name='Florence-Graham', full_name='Florence-Graham, CA', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x0000000007DAA908>, type='Polygon', coordinates=[[[-118.256783, 33.943092], [-118.2276718, 33.943092], [-118.2276718, 33.989716], [-118.256783, 33.989716]]]), attributes={})",None,2,b'@kaitsface Happy Birthday\xf0\x9f\x92\x96 Hope you\xe2\x80\x99re having a much deserved fantastic day\xf0\x9f\x8e\x89\xf0\x9f\x8e\x8a https://t.co/kAmBDjczxl'
307782995,2017/11/17 0:09,[],0,0,Jay Ponti,154,143,Los Angeles,2277,None,None,2,"b""Happy birthday Lauren Steiner ! As a present here's the a video the Young Turks did about our action on Tuesday... https://t.co/8ltrQ0CKvJ"""
34862549,2017/11/17 0:05,[],1,29,Jeanie Buss,1999,264840,"Los Angeles, CA",3387,None,None,1,"b'@AmyTrask Amy, I have admired you since the day we met but now you have achieved legend status. I am obsessed with\xe2\x80\xa6 https://t.co/HotNne6Kak'"
1916877498,2017/11/17 0:05,[],0,0,A. Baez,596,258,Los Angeles,2101,None,None,1,"b""Did the math, come Thanksgiving (aka my birthday), I'll have about $70 to my name with no further way of knowing wh\xe2\x80\xa6 https://t.co/0p6t24XMld"""
9.23E+17,2017/11/17 0:05,[],0,1,Lissa,15,14,"Los Angeles, CA",58,None,None,2,b'@rissahi lmao oh not the game??... Happy Birthday tho :)'
295219018,2017/11/17 0:02,[],0,0,Miss Marquez,414,382,LA,2520,None,None,2,"b'Thanksgiving, my BIRTHDAY, so much excitement coming up this week! - https://t.co/bfNm1pBQ1k'"
41469782,2017/11/17 0:02,[],0,3,Crystal Chappell,600,56132,Los Angeles,99850,None,None,1,b'@anothercc @LovemesomeCC @cindy_crayne @cindy_crayne @LovemesomeCC Happy Birthday Dears!!!  \xf0\x9f\x8e\x88\xf0\x9f\x8e\x89\xf0\x9f\x98\x80'
868528524,2017/11/17 0:00,[],0,5,Gen,265,411,,2410,"Place(_api=<tweepy.api.API object at 0x0000000007DAA908>, id='3b77caf94bfc81fe', url='https://api.twitter.com/1.1/geo/id/3b77caf94bfc81fe.json', place_type='city', name='Los Angeles', full_name='Los Angeles, CA', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x0000000007DAA908>, type='Polygon', coordinates=[[[-118.668404, 33.704538], [-118.155409, 33.704538], [-118.155409, 34.337041], [-118.668404, 34.337041]]]), attributes={})",None,1,"b'Happy Birthday, babygirl \xf0\x9f\x92\x9e\xf0\x9f\x8e\x88 @yeldaah https://t.co/9LVQsEkcrk'"
7.50E+17,2017/11/16 23:59,[],1,3,ba$$line baby gurl,1439,613,"Studio City, Los Angeles",5718,None,None,1,"b""December is my birthday month and I've got 3 bookings so far\nI want to spin as much as I can during that month\nI ju\xe2\x80\xa6 https://t.co/w124nYtjhe"""
21507959,2017/11/16 23:59,[],0,1,Tim Ryder,546,2477,"Los Angeles, CA",5686,None,None,1,b'@TrudeHat Oh man! Did you have this on your birthday too? Thank you so much for knowing this!'
7.17E+17,2017/11/16 23:59,[],4,20,Chad Johnson,500,120686,"Los Angeles, CA",2217,None,None,1,b'@SarahNHarding Happy birthday!'
1050875083,2017/11/16 23:57,['tbt'],0,3,Sydney Glide,704,149,"Los Angeles, CA",2720,None,None,1,"b'I GET TO SEE THESE LOVELY PEOPLE IN EXACTLY TWO WEEKS, AKA THE BEST BIRTHDAY GIFT! #tbt to my @UMich graduation. My\xe2\x80\xa6 https://t.co/5xzHlKHXZF'"
182691156,2017/11/16 23:53,[],0,1,_,109,144,"Wilmington, Los Angeles",8593,"Place(_api=<tweepy.api.API object at 0x0000000007DAA908>, id='3b77caf94bfc81fe', url='https://api.twitter.com/1.1/geo/id/3b77caf94bfc81fe.json', place_type='city', name='Los Angeles', full_name='Los Angeles, CA', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x0000000007DAA908>, type='Polygon', coordinates=[[[-118.668404, 33.704538], [-118.155409, 33.704538], [-118.155409, 34.337041], [-118.668404, 34.337041]]]), attributes={})",None,1,b'@Anthonyac__  happy birthday Cortez!'
18133736,2017/11/16 23:52,[],0,2,BIANCA OBLIVION,1198,2550,"Los Angeles, CA",11040,"Place(_api=<tweepy.api.API object at 0x0000000007DAA908>, id='3b77caf94bfc81fe', url='https://api.twitter.com/1.1/geo/id/3b77caf94bfc81fe.json', place_type='city', name='Los Angeles', full_name='Los Angeles, CA', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x0000000007DAA908>, type='Polygon', coordinates=[[[-118.668404, 33.704538], [-118.155409, 33.704538], [-118.155409, 34.337041], [-118.668404, 34.337041]]]), attributes={})",None,2,"b'@markredito happy birthday!! You are a true inspiration &amp; such a supportive, unifying presence in our community \xf0\x9f\x92\x95\xf0\x9f\x92\x95\xf0\x9f\x92\x95'"
1439531432,2017/11/16 23:52,[],0,2,Claire,191,385,"Los Angeles, CA",20590,None,None,1,"b'Bought tickets for this show back in August so I\xef\xb8\x8f could see the show for my birthday, now I\xef\xb8\x8f can\xe2\x80\x99t even go because\xe2\x80\xa6 https://t.co/Xcrj40Wu1Y'"
208212509,2017/11/16 23:52,[],0,1,GabrieLa,2259,12756,Los Angeles,56272,None,None,2,b'Happy Birthday @imdeanmcdermott .... hugs! \xe2\x9d\xa4\xef\xb8\x8f'
6144142,2017/11/16 23:51,[],0,0,usagi @ translation hell til January °Ó•ﬂ,519,685,Los Angeles,48391,None,None,2,b'@automatonprince happy birthday! I hope you eat ALL the cake!'
8.65E+17,2017/11/16 23:50,[],1,1,Gabbie Young,764,2282,"Los Angeles, CA",155,None,None,2,"b""@HollyWould_x Happy birthday, hope you're having a great one!! \xf0\x9f\x98\x87\xf0\x9f\x8e\x89\xf0\x9f\x8e\x89\xf0\x9f\x8e\x89\xf0\x9f\x92\x96\xf0\x9f\x92\x95"""
8.63E+17,2017/11/16 23:50,"['vegas', 'birthday']",0,0,CristinaFglam,324,55,"Los Angeles, CA",146,None,None,1,b'Vegas birthday week.. yasss!!!! Having a little fun thats all :) \n#vegas #birthday #28\xe2\x80\xa6 https://t.co/32MB3yiFuq'
1482663290,2017/11/16 23:49,[],2,21,The Real,1098,284887,,26391,"Place(_api=<tweepy.api.API object at 0x0000000007DAA908>, id='3b77caf94bfc81fe', url='https://api.twitter.com/1.1/geo/id/3b77caf94bfc81fe.json', place_type='city', name='Los Angeles', full_name='Los Angeles, CA', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x0000000007DAA908>, type='Polygon', coordinates=[[[-118.668404, 33.704538], [-118.155409, 33.704538], [-118.155409, 34.337041], [-118.668404, 34.337041]]]), attributes={})",None,1,"b'Happy birthday to TV personality and a lovely guest on our show, @BrandiGlanville!'"
53320203,2017/11/16 23:49,[],0,28,Castanza,288,2771,"Los Angeles, CA",28446,None,None,2,"b'my little brother sent me a birthday card. I cried. Granted, I cry at everything, but this was just so special. I l\xe2\x80\xa6 https://t.co/7UhtlZ7thw'"
912583886,2017/11/16 23:48,[],0,3,AKA Rocky,580,331,"Los Angeles, CA",9070,None,None,2,"b'Happy birthday to my BIGGEST inspiration right now. Kim Yugyeom, my king, keep doing you because you are so powerfu\xe2\x80\xa6 https://t.co/sUXansF3Jn'"
1482663290,2017/11/16 23:48,['LisaBonet'],7,38,The Real,1098,284887,,26391,"Place(_api=<tweepy.api.API object at 0x0000000007DAA908>, id='3b77caf94bfc81fe', url='https://api.twitter.com/1.1/geo/id/3b77caf94bfc81fe.json', place_type='city', name='Los Angeles', full_name='Los Angeles, CA', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x0000000007DAA908>, type='Polygon', coordinates=[[[-118.668404, 33.704538], [-118.155409, 33.704538], [-118.155409, 34.337041], [-118.668404, 34.337041]]]), attributes={})",None,1,b'Sending birthday love to actress #LisaBonet!'
1431828523,2017/11/16 23:48,[],0,2,SuperDuperMojo,191,171,some where in LA,4639,None,None,1,b'@_DannyGuerra22 @smirky77 Happy birthday man! keep them gains up \xf0\x9f\x91\x8d'
23034949,2017/11/16 23:46,[],0,1,Nick Rees,311,615,"Los Angeles, CA",5344,None,None,1,b'It\xe2\x80\x99s not my birthday so I feel comfortable in saying I\xe2\x80\x99m completely against them and presents are nothing but rain\xe2\x80\xa6 https://t.co/dhtTKpUhfm'
76622099,2017/11/16 23:43,[],0,14,loco,983,141623,"Los Angeles, CA",18670,None,None,1,b'@AdrianMaLOL Cant wait for your birthday either &lt;3'
1286274066,2017/11/16 23:40,[],0,0,M'$,384,407,"Los Angeles, CA",22457,None,None,1,b'@Casp444 Happy Birthday T \xf0\x9f\x92\x95\xe2\x9c\xa8'
984140881,2017/11/16 23:39,['birthday'],0,0,America Couture,1610,1208,Los Angeles,9257,None,None,1,"b""Today's my Mom #birthday today we talked she said I'm now her daughter again."""
74239341,2017/11/16 23:39,[],0,0,Brandon Hawkes,734,205,California,8004,"Place(_api=<tweepy.api.API object at 0x0000000007DAA908>, id='c1e1a49e92ce1ba0', url='https://api.twitter.com/1.1/geo/id/c1e1a49e92ce1ba0.json', place_type='city', name='Torrance', full_name='Torrance, CA', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x0000000007DAA908>, type='Polygon', coordinates=[[[-118.3940862, 33.7804411], [-118.308349, 33.7804411], [-118.308349, 33.886988], [-118.3940862, 33.886988]]]), attributes={})","{'type': 'Point', 'coordinates': [33.8307654, -118.34941492]}",2,b'Happy Birthday to my little Jo. For her birthday we took her to @buildabear store where she\xe2\x80\xa6 https://t.co/scMRDtpxtS'
228823018,2017/11/16 23:37,[],0,2,Nathalie,182,2061,LA,41733,None,None,1,b'I probably look crazy af singing happy birthday to my dog.'
61984898,2017/11/16 23:36,[],0,1,Jasmin Bondoc,248,890,"Los Angeles, CA",28516,None,None,-1,b'all these birthday greetings but none of them is you.....'
38108080,2017/11/16 23:36,[],1,2,Austin Ambrose,134,134,Los Angeles,5532,None,None,1,b'Rotisserie chickens are like meat birthday cakes!'
1486885212,2017/11/16 23:35,[],1,1,"Sal °∞Its not Christmas, its Thanksgiving°± Salmon",665,2624,"Los Angeles, CA",78795,None,None,2,b'@vfIowers happy birthday!!!!! have a good one!!!!!!!!'
1445253764,2017/11/16 23:35,[],1,1,TheRejectedGmer,503,162,"Los Angeles, CA",2973,None,None,2,b'@viccy_apodaca HAPPY BIRTHDAY !!!!!!\xf0\x9f\xa4\x97'
599856633,2017/11/16 23:34,[],1,1,Gabby,682,1608,"Los Angeles, CA",51227,None,None,1,"b'Happy birthday, yous a real one \xf0\x9f\x8e\x82\xf0\x9f\x8e\x89\xf0\x9f\x8e\x88\xf0\x9f\x8d\xbb@Richlycock12'"
32902181,2017/11/16 23:34,[],0,0,Dr. Anita M. Cal,16488,28382,"Burbank, CA",11795,None,None,1,"b""Happy Birthday Ree Ree @ShereeFletcher I hope you're enjoying Paris! https://t.co/cAjBTRuUYi"""
8.83E+17,2017/11/16 23:31,[],0,0,Levelz,98,274,"Los Angeles, CA",537,None,None,2,"b""Rainbow Six Siege - Mira's Birthday! Live! https://t.co/BcfN4MhCmA"""
2771210949,2017/11/16 23:31,[],0,0,All Pro Collision,4,6,"Tarzana, CA",1065,None,None,1,b'@CarlosCHopkins @CarlosCHopkins So cute! Did she have a great birthday?'
1712546402,2017/11/16 23:30,[],0,1,From Thirst To Last,991,3842,Los Angeles,40794,None,None,2,"b""@KerickStevens mikey got me two books for my birthday this year and i was like yup you're a keeper"""
196240522,2017/11/16 23:30,[],0,0,Jeff De Leon,1438,1041,Los Angeles ,23945,None,None,2,b'Birthday dinner last night was lit \xf0\x9f\x94\xa5\xf0\x9f\xa5\x82 taola my new favorite spot for real. @ TAO Los Angeles https://t.co/Fhxswqu3r7'
139006525,2017/11/16 23:29,[],0,0,Danny Tropicana,175,44,"Torrance, CA",1866,None,None,2,"b'@rosio_xo Seriously, Reyna with that birthday shaaaaaade lol. Hell yeah I had two, I had that flatbread pizza and t\xe2\x80\xa6 https://t.co/qnVCR5gPA2'"
222370122,2017/11/16 23:29,"['tbt', 'birthdayboy']",0,1,Jamie Frizzi,177,116,Los Angeles,2278,None,None,2,b'Happy Birthday to this hunk. Thanks for always making me laugh. \xe2\x9d\xa4\xef\xb8\x8f #tbt #birthdayboy https://t.co/vRDTgul4J7'
293695873,2017/11/16 23:28,[],0,0,Julien Galvan,541,225,Los Angeles,11641,None,None,1,b'@elgatogaming Happy birthday to me! https://t.co/5c83CVb4ZY'
37026531,2017/11/16 23:28,[],0,1,Brett Gipson,368,1531,"Los Angeles, CA",1649,None,None,0,b'All I want for my Birthday tomorrow is more Bitcoin .... and maybe proof of Bigfoot ...'
73797299,2017/11/16 23:28,[],0,0,"Hi, it's Abby. Yep.",2088,18221,"West Los Angeles, CA",49189,None,None,2,"b'Happy Birthday, @ojedge !! Thank you for your niceness and funniness, always! \xf0\x9f\x8e\x88\xf0\x9f\x8e\x82\xe2\x9d\xa4\xef\xb8\x8f\xf0\x9f\x8e\x89\xf0\x9f\x8d\xbe'"
2712878582,2017/11/16 23:27,[],0,0,Jenny Valenzuela,717,931,"Los Angeles, CA",23877,None,None,2,b'It would be the coolest birthday ever'
9.30E+17,2017/11/16 23:25,[],1,1,Gorgita,257,112,"Los Angeles, CA",58,None,None,2,b'HAPPY BIRTHDAY @emlikespupusas I HOPE U HAVE AN AMAZING DAY!!!!\xf0\x9f\x92\x95\xf0\x9f\x8e\x89'
440589671,2017/11/16 23:24,"['stellastarrlight', 'alitopia']",0,5,Tiffany Stringer,1710,6961,"Los Angeles, CA",1042,"Place(_api=<tweepy.api.API object at 0x0000000007DAA908>, id='3b77caf94bfc81fe', url='https://api.twitter.com/1.1/geo/id/3b77caf94bfc81fe.json', place_type='city', name='Los Angeles', full_name='Los Angeles, CA', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x0000000007DAA908>, type='Polygon', coordinates=[[[-118.668404, 33.704538], [-118.155409, 33.704538], [-118.155409, 34.337041], [-118.668404, 34.337041]]]), attributes={})","{'type': 'Point', 'coordinates': [34.0334336, -118.2314184]}",1,b'HAPPY BIRTHDAY TO MY SWEET LIKE CANDY ALI STARRLIGHT \xf0\x9f\x8d\xad\xf0\x9f\x8c\x88\xf0\x9f\x8d\xa6\xf0\x9f\x8d\xab\xf0\x9f\x8d\xac\xf0\x9f\x8d\xb0\xf0\x9f\xa5\x82\xe2\x9c\xa8\xe2\x9c\xa8\xe2\x9c\xa8 #stellastarrlight #alitopia\xe2\x80\xa6 https://t.co/Ni6SJHuXn2'
16605406,2017/11/16 23:24,[],0,0,maileflanagan,2114,6965,Los Angeles,11851,None,None,2,b'@maevequinlan Happy birthday super star! xoxoxo miss ya!'
130074566,2017/11/16 23:24,[],0,1,colin dana,314,188,Los Angeles ,952,None,None,1,b'Happy 50th Birthday to the Queen Lisa Bonet \xf0\x9f\x98\x8a officiallisabonet https://t.co/tbrlCjwaJd'
3252109027,2017/11/16 23:24,[],0,2,Maxy,751,1782,"Los Angeles, CA",1757,None,None,1,"b'@raysfire Happy Birthday rays! \xf0\x9f\x8e\x89\xf0\x9f\x92\x9c thanks for being a legend, and parent of the hooligang! *insert raysQ*'"
211455134,2017/11/16 23:23,[],0,0,Rick Silver,429,322,Los Angeles,2998,"Place(_api=<tweepy.api.API object at 0x0000000007DAA908>, id='3b77caf94bfc81fe', url='https://api.twitter.com/1.1/geo/id/3b77caf94bfc81fe.json', place_type='city', name='Los Angeles', full_name='Los Angeles, CA', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x0000000007DAA908>, type='Polygon', coordinates=[[[-118.668404, 33.704538], [-118.155409, 33.704538], [-118.155409, 34.337041], [-118.668404, 34.337041]]]), attributes={})","{'type': 'Point', 'coordinates': [34.1014, -118.32545]}",0,b'Here are some of my favorite Snaps from My Crazy Onesie Birthday\xf0\x9f\x8e\x89. What do you think?? @ The\xe2\x80\xa6 https://t.co/SPWP4n0NzW'
204454853,2017/11/16 23:21,[],0,2,Alex Uihlein,358,404,"Venice, CA",1242,None,None,2,"b'Happy birthday to the single greatest person/single greatest thing to ever come into my life, @kimmybeau. Meeting y\xe2\x80\xa6 https://t.co/QkIguvgSBS'"
2414068060,2017/11/16 23:21,[],0,0,HARDCORE DESTROYER,1454,365,Los Angeles ,2386,None,None,1,b'@KerryAshleyX Happy birthday Sweety \xf0\x9f\x98\x98\xf0\x9f\x98\x98'
462295790,2017/11/16 23:20,[],0,1,Joseph Angel,752,371,"Elysian Park, Los Angeles",34688,None,None,1,b'Shout out to @gotdejuice for buying me birthday rounds last night at the punk rock show\xe2\x98\xba\xef\xb8\x8f\xf0\x9f\x92\xaf\xf0\x9f\x99\x8f\xf0\x9f\x8f\xbc\xf0\x9f\x99\x8f\xf0\x9f\x8f\xbc https://t.co/0qBsW2CsOE'
240132607,2017/11/16 23:20,[],0,0,Jay Kogen,908,4911,Los Angeles,2243,None,None,1,"b""@MarthaPlimpton I'm adding mine.  Happy birthday, Martha.  It is Martha, right?"""
8.97E+17,2017/11/16 23:17,[],0,1,JEFFREY,53,50,"Los Angeles, CA",995,None,None,-1,b'This year I spent my whole birthday in bed dying watching the BEE movie non stop feeling like death. Not next year ima do something lol'
1330021304,2017/11/16 23:17,[],0,1,sam stout,589,450,Dodger Stadium ,8424,None,None,1,b'Happy Birthday @abbs_ford I hope you had a great day! \xf0\x9f\x98\x8a'
261452060,2017/11/16 23:13,[],0,0,JL,517,959,"Los Angeles, CA",30150,None,None,1,"b""@keilynrob I went once, a long time ago with Deleon for Henry's brother's birthday."""
1281422761,2017/11/16 23:13,[],0,4,Whitney Thomas,238,1406,The Circle City ,8276,"Place(_api=<tweepy.api.API object at 0x0000000007DAA908>, id='3b77caf94bfc81fe', url='https://api.twitter.com/1.1/geo/id/3b77caf94bfc81fe.json', place_type='city', name='Los Angeles', full_name='Los Angeles, CA', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x0000000007DAA908>, type='Polygon', coordinates=[[[-118.668404, 33.704538], [-118.155409, 33.704538], [-118.155409, 34.337041], [-118.668404, 34.337041]]]), attributes={})",None,1,b'Who knew!? \xf0\x9f\xa4\xb7\xf0\x9f\x8f\xbc\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f Happy Birthday to you too! https://t.co/HfROq6Ly60'
